ID Earthquake,Flag Tsunami,Year,Month,Focal Depth,EQ Primary,Mw Magnitude,Ms Magnitude,Mb Magnitude,Intensity,Country,State,Location name,Region code,Earthquake : Deaths,Earthquake : Deaths Description,Earthquake : Missing,Earthquake : Missing Description,Earthquake : Injuries,Earthquake : Injuries Description,Earthquake : Damage (in M$),Earthquake : Damage Description,Earthquakes : Houses destroyed,Earthquakes : Houses destroyed Description,Earthquakes : Houses damaged,Earthquakes : Houses damaged Description,Total Effects : Deaths,Total Effects : Deaths Description,Total Effects : Missing,Total Effects : Missing Description,Total Effects : Injuries,Total Effects : Injuries Description,Total Effects : Damages in million Dollars,Total Effects : Damage Description,Total Effects : Houses Destroyed,Total Effects : Houses Destroyed Description,Total Effects : Houses Damaged,Total Effects : Houses Damaged Description,Latitude,Longitude
1147,,1699,,,,,,,,PHILIPPINES,,PHILIPPINES:  MANILA,170.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,14.4, 120.6
6997,Tsunami,1700,4.0,,7.0,,7.0,,,JAPAN,,"JAPAN:   TSUSHIMA, NAGASAKI PREFECTURE",30.0,,,,,,,,,,,,,1000.0,Many (~101 to 1000 deaths),,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,34.2, 129.3
9954,Tsunami,1700,1.0,,9.0,,9.0,,,USA,OR,CASCADIA SUBDUCTION ZONE,150.0,,,,,,,,,,,,,,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,45.0, -125.0
1152,,1701,12.0,,,,,,,MEXICO,,MEXICO:  OAXACA,150.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,16.5, -97.0
1163,Tsunami,1703,12.0,,8.2,,8.2,,,JAPAN,,JAPAN:  OFF SW BOSO PENINSULA,30.0,5233.0,Very Many (~1001 or more deaths),,,,,,EXTREME (~$25 million or more),20162.0,Very Many (~1001 or more houses),,,5233.0,Very Many (~1001 or more deaths),,,,,,EXTREME (~$25 million or more),20162.0,Very Many (~1001 or more houses),,,35.0, 140.0
1166,,1704,5.0,,,,,,,JAPAN,,JAPAN:  N OF NOSIRO,30.0,58.0,Some (~51 to 100 deaths),,,,,,SEVERE (~>$5 to $24 million),1314.0,Very Many (~1001 or more houses),,,58.0,Some (~51 to 100 deaths),,,,,,SEVERE (~>$5 to $24 million),1314.0,Very Many (~1001 or more houses),,,41.0, 139.5
1169,Tsunami,1705,11.0,,,,,,,CHILE,,CHILE:  CHILE:  ARICA,160.0,,,,,,,,,,,,,,,,,,,,MODERATE (~$1 to $5 million),,,,,-18.6, -70.2
1176,Tsunami,1707,10.0,,8.4,,8.4,,,JAPAN,,JAPAN:  ENSHUNADA,30.0,,,,,,,,,,,,,2000.0,Very Many (~1001 or more deaths),,,,,,SEVERE (~>$5 to $24 million),10000.0,Very Many (~1001 or more houses),,,34.1, 137.8
1178,Tsunami,1707,10.0,,8.4,,8.4,,,JAPAN,,JAPAN:  NANKAIDO,30.0,5000.0,Very Many (~1001 or more deaths),,,,,,EXTREME (~$25 million or more),59000.0,Very Many (~1001 or more houses),,,5000.0,Very Many (~1001 or more deaths),,,,,,EXTREME (~$25 million or more),77000.0,Very Many (~1001 or more houses),,,33.2, 134.8
5992,Tsunami,1708,2.0,,7.0,,7.0,,,JAPAN,,"TOKAIDO, JAPAN",30.0,,,,,,,,,,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,34.0, 137.0
5993,Tsunami,1708,11.0,,,,,,,INDONESIA,,INDONESIA:  BANDA SEA,170.0,,,,,,,,,,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,-3.69, 128.15
5994,Tsunami,1710,3.0,,,,,,,INDONESIA,,INDONESIA:  BANDANEIRA,170.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,Many (~101 to 1000 houses),,,,,,,,SEVERE (~>$5 to $24 million),,,,Many (~101 to 1000 houses),-4.53, 129.9
6021,Tsunami,1711,9.0,,7.0,,7.0,,,INDONESIA,,INDONESIA:  BANDA SEA,170.0,,,,,,,,,,,,,2.0,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),2.0,Few (~1 to 50 houses),,,-4.0, 129.0
1182,,1711,8.0,,,,,,,MEXICO,,"MEXICO:  MEXICO CITY, COLIMA, GUADALAJARA",150.0,,Some (~51 to 100 deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,,Some (~51 to 100 deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,19.2, -103.7
1181,,1711,3.0,,,,,,,JAPAN,,JAPAN:  MIMASAKA,30.0,4.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,35.5, 133.0
5995,Tsunami,1711,12.0,,6.7,,6.7,,,JAPAN,,"SEIONAIKAI, JAPAN",30.0,1000.0,Many (~101 to 1000 deaths),,,,,,SEVERE (~>$5 to $24 million),1713.0,Very Many (~1001 or more houses),,,1000.0,Many (~101 to 1000 deaths),,,,,,SEVERE (~>$5 to $24 million),1713.0,Very Many (~1001 or more houses),,,34.3, 134.0
1188,,1714,5.0,,,,,,,MEXICO,,MEXICO:  OAXACA,150.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,17.0, -96.3
1187,,1714,4.0,,,,,,,JAPAN,,JAPAN:  OOMATI,30.0,56.0,Some (~51 to 100 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),300.0,Many (~101 to 1000 houses),,,56.0,Some (~51 to 100 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),300.0,Many (~101 to 1000 houses),,,36.5, 138.0
6032,Tsunami,1715,12.0,,6.6,,6.6,,,JAPAN,,"SEIKAIDO, JAPAN",30.0,,,,,,,,,,,,,,,,,,,,,,,,,33.3, 131.7
1205,Tsunami,1716,9.0,,,,,,7.0,PHILIPPINES,,"PHILIPPINES:  TAAL, MANILA, RIZAL, LAGUNA, CAVITE",170.0,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,14.002, 120.993
1202,,1716,2.0,,,,,,,MEXICO,,MEXICO:  BAJA CALIFORNIA,150.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,29.0, -114.0
1207,,1717,5.0,,7.6,,,,,JAPAN,,JAPAN:  HANAMAKI,30.0,,,,,,,,,,,,,,,,,,,,,,,,,39.0, 142.7
1218,,1720,12.0,,,,,,10.0,AZORES (PORTUGAL),,AZORES:  ATLANTIC,130.0,,,,,,,,,,,,,,,,,,,,,,,,,38.2, -26.6
1216,,1720,8.0,,,,,,10.0,AZORES (PORTUGAL),,AZORES:  SAO MIGUEL (SAN MIGUEL),130.0,,,,,,,,,,,,,,,,,,,,,,,,,38.218, -26.635
1221,,1721,1.0,,,,,,,PHILIPPINES,,PHILIPPINES:  NE LUZON:  CAGAYAN VALLEY,170.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,18.0, 121.5
9533,Tsunami,1722,10.0,,,,,,,INDONESIA,,INDONESIA:  JAVA: DJAKARTA (JAKARTA),60.0,,,,,,,,,,,,,,,,,,,,,,,,,-6.174, 106.829
1235,,1725,2.0,50.0,8.2,,,,11.0,RUSSIA,,RUSSIA:  E OF LAKE BAYKAL,40.0,,,,,,,,,,,,,,,,,,,,,,,,,56.5, 118.5
5997,Tsunami,1726,4.0,,6.6,,6.6,,,JAPAN,,JAPAN:  KATSUYAMA,30.0,,,,,,,,,,,,,,Many (~101 to 1000 deaths),,,,,,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,,36.3, 136.0
1238,,1727,3.0,,,,,,,MEXICO,,"MEXICO:  MEXICO CITY,OAXACA",150.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,19.2, -99.1
1243,,1728,11.0,,,,,,9.0,PHILIPPINES,,PHILIPPINES:  S LUZON:  MANILA,170.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,14.4, 121.0
1244,,1729,8.0,,,,,,,JAPAN,,JAPAN:  NOTO,30.0,5.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,37.5, 137.0
9815,Tsunami,1730,11.0,,7.6,,7.6,,,JAPAN,,JAPAN:  KASHIMA,30.0,,,,,,,,,,,,,,,,,,,,,,,,,36.2, 142.2
1249,,1730,6.0,,,,,,11.0,AZORES (PORTUGAL),,AZORES:  LUZ,130.0,,,,,,,,,,,,,,,,,,,,,,,,,38.5, -28.0
1245,,1730,,,,,,,9.0,PHILIPPINES,,"PHILIPPINES:  TAYABAS,LAGUNA",170.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,14.1, 121.4
1246,Tsunami,1730,7.0,,9.1,9.1,8.7,,11.0,CHILE,,CHILE:  VALPARAISO,160.0,2.0,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,5.0,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,-32.5, -71.5
10028,Tsunami,1731,10.0,,6.6,,6.6,,,JAPAN,,KOORI,30.0,,,,,,,,,,,,,,,,,,,,,,,,,37.9, 140.6
1257,,1731,11.0,,,,,,,MEXICO,,MEXICO,150.0,1.0,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,23.0, -102.0
5999,Tsunami,1732,2.0,,,,,,,MEXICO,,S. MEXICO,150.0,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,16.8, -99.9
6000,Tsunami,1732,12.0,,6.5,,6.5,,,JAPAN,,JAPAN:  KUJUKURI BEACH,30.0,,,,,,,,,,,,,,,,,,,,,,,,,35.2, 140.8
6014,Tsunami,1735,12.0,,,,,,,PHILIPPINES,,"E. LUZON ISLAND, PHILIPPINES",170.0,,,,,,,,,,,,,,Many (~101 to 1000 deaths),,,,,,MODERATE (~$1 to $5 million),,Many (~101 to 1000 houses),,,15.8, 121.7
1263,,1735,2.0,20.0,4.5,,4.5,,,COLOMBIA,,COLOMBIA:  POPAYAN,160.0,,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,2.6, -76.5
1272,Tsunami,1737,12.0,,8.0,,8.0,,11.0,CHILE,,"CHILE: VALDIVIA, CHILOE",160.0,,Some (~51 to 100 deaths),,,,,,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,,,Some (~51 to 100 deaths),,,,,,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,,-43.0, -74.0
1270,,1737,11.0,20.0,7.8,,,,10.0,RUSSIA,,RUSSIA:  OFF KAMCHATKA,50.0,,,,,,,,,,,,,,,,,,,,,,,,,55.5, 163.0
6001,Tsunami,1737,10.0,,,,,,,RUSSIA,,RUSSIA:  KAMCHATKA,50.0,,,,,,,,,,,,,3.0,Few (~1 to 50 deaths),,,,,,,,,,,51.1, 158.0
1271,Tsunami,1737,12.0,50.0,7.5,,,,9.0,RUSSIA,,RUSSIA:  KURIL ISLANDS,50.0,,,,,,,,,,,,,,,,,,,,,,,,,50.0, 157.0
1277,,1739,7.0,,,,,,,MEXICO,,MEXICO:  COLIMA,150.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,19.2, -104.0
1278,,1739,8.0,,7.1,,,,,JAPAN,,"JAPAN:  N SANRIKU,MUTSU",30.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,40.7, 142.3
1276,,1739,7.0,,,,,,10.0,AZORES (PORTUGAL),,AZORES:  FLORES,130.0,,,,,,,,,,,,,,,,,,,,,,,,,39.3, -31.1
1279,,1740,8.0,,,,,,,MEXICO,,"MEXICO:  OAXACA,MEXICO CITY",150.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,17.0, -96.3
9783,Tsunami,1742,3.0,,,,,,,CHILE,,CHILE:  CONCEPCION,160.0,,,,,,,,,,,,,,,,,,,,,,,,,-36.8, -73.0
1286,Tsunami,1742,11.0,40.0,7.5,,,,,RUSSIA,,RUSSIA:  KURIL ISLANDS,50.0,,,,,,,,,,,,,,,,,,,,,,,,,50.5, 157.0
1284,,1742,6.0,40.0,7.7,,,,10.0,RUSSIA,,RUSSIA:  LAKE BAYKAL,40.0,,,,,,,,,,,,,,,,,,,,,,,,,53.3, 104.0
1290,,1743,9.0,,,,,,,PHILIPPINES,,PHILIPPINES:  LEYTE,170.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,11.2, 124.3
1291,,1743,10.0,,,,,,,COLOMBIA,,COLOMBIA:  BOGOTA,160.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,4.5, -73.8
1288,,1743,1.0,,,,,,10.0,PHILIPPINES,,"PHILIPPINES:  LUZON:  TAYABAS,LAGUNA",170.0,5.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,14.0, 121.6
6023,Tsunami,1744,,,,,,,,PHILIPPINES,,"W. LUZON ISLAND, PHILIPPINES",170.0,,,,,,,,,,,,,,,,,,,,,,,,,17.0, 121.0
9910,Tsunami,1747,,,,,,,7.0,PHILIPPINES,,PHILIPPINES: SE LUZON IS: NAGA,170.0,,,,,,,,,,,,,,,,,,,,,,,,,13.6, 123.2
1302,,1749,,,,,,,,MEXICO,,"MEXICO:  COLIMA, GUADALAJARA, MEXICO CITY",150.0,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,20.7, -103.3
1304,Tsunami,1749,8.0,,,,,,9.0,PHILIPPINES,,PHILIPPINES:  TAAL VOLCANO,170.0,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,14.002, 120.993
1305,,1750,,,,,,,,MEXICO,,"MEXICO:  COLIMA, GUADALAJARA, MEXICO CITY",150.0,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,20.7, -103.3
1314,,1751,4.0,,,,,,,COLOMBIA,,COLOMBIA:  POPAYAN,160.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,2.5, -76.5
1315,Tsunami,1751,5.0,,6.6,,6.6,,,JAPAN,,JAPAN:  HONSHU:  NW,30.0,2100.0,Very Many (~1001 or more deaths),,,,,,EXTREME (~$25 million or more),9100.0,Very Many (~1001 or more houses),,,2100.0,Very Many (~1001 or more deaths),,,,,,EXTREME (~$25 million or more),9100.0,Very Many (~1001 or more houses),,,37.2, 138.1
1319,Tsunami,1751,5.0,,8.5,,8.5,,11.0,CHILE,,"CHILE:  CONCEPCION, CHILLAN, TALCA, TUTUBEN, CURICO",160.0,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,65.0,Some (~51 to 100 deaths),,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,-36.83, -71.63
5908,Tsunami,1754,9.0,,,,,,,INDONESIA,,INDONESIA:  BANDA SEA,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-3.5, 128.5
5907,Tsunami,1754,8.0,,6.5,,6.5,,,INDONESIA,,INDONESIA:  AMBON ISLAND,170.0,4.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,Some (~51 to 100 houses),4.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,Some (~51 to 100 houses),-3.5, 128.5
1328,,1754,5.0,,,,,,10.0,PHILIPPINES,,PHILIPPINES:  TAAL VOLCANO,170.0,12.0,Few (~1 to 50 deaths),,,,,,EXTREME (~$25 million or more),,Very Many (~1001 or more houses),,,12.0,Few (~1 to 50 deaths),,,,,,EXTREME (~$25 million or more),,Very Many (~1001 or more houses),,,14.002, 120.993
1330,Tsunami,1754,9.0,,,,,,,MEXICO,,MEXICO:  ACAPULCO,150.0,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,16.8, -99.2
5828,Tsunami,1755,11.0,,7.0,,,,8.0,USA,MA,MASSACHUSETTS:  EAST OF CAPE ANN,150.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,42.7, -70.3
1348,Tsunami,1757,7.0,,,,,,11.0,AZORES (PORTUGAL),,AZORES:  SAO JORGE,130.0,1053.0,Very Many (~1001 or more deaths),,,,,,SEVERE (~>$5 to $24 million),,Very Many (~1001 or more houses),,,1053.0,Very Many (~1001 or more deaths),,,,,,SEVERE (~>$5 to $24 million),,Very Many (~1001 or more houses),,,38.65, -28.08
6028,Tsunami,1757,8.0,,7.5,,7.5,,,INDONESIA,,INDONESIA:  JAKARTA,60.0,,,,,,,,,,,,,,,,,,,,,,,,,-6.0, 107.0
1354,,1758,6.0,,,,,,11.0,AZORES (PORTUGAL),,AZORES:  LUZ,130.0,,,,,,,,,,,,,,,,,,,,,,,,,37.0, -26.0
1359,,1759,6.0,,,,,,,MEXICO,,MEXICO:  JORULLO,150.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,19.5, -102.3
1366,,1761,12.0,30.0,7.7,,,,10.0,RUSSIA,,RUSSIA; MONGOLIA,40.0,,,,,,,,,,,,,,,,,,,,,,,,,50.0, 90.0
5909,Tsunami,1762,10.0,,6.6,,6.6,,,JAPAN,,JAPAN:  NW. HONSHU I. (SADO),30.0,,Some (~51 to 100 deaths),,,,,,,,,,,,Some (~51 to 100 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),26.0,Few (~1 to 50 houses),,,38.1, 138.7
5910,Tsunami,1763,3.0,,7.8,,7.8,,,JAPAN,,"N. SANRIKU, JAPAN",30.0,,,,,,,,,,,,,,,,,,,,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,,41.0, 142.5
1370,Tsunami,1763,3.0,,7.1,,7.1,,,JAPAN,,JAPAN:  SANRIKU:  HACHINOHE,30.0,,,,,,,,,,,,,,Many (~101 to 1000 deaths),,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,40.7, 142.0
6036,Tsunami,1763,9.0,,,,,,,INDONESIA,,INDONESIA:  BANDANEIRA,170.0,,,,,,,,MODERATE (~$1 to $5 million),,Many (~101 to 1000 houses),,,7.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,Many (~101 to 1000 houses),,,-6.0, 130.0
1369,Tsunami,1763,1.0,,7.4,,7.4,,,JAPAN,,"JAPAN:  SANRIKU,MUTSU",30.0,,,,,,,,,,,,,,,,,,,,MODERATE (~$1 to $5 million),2.0,Few (~1 to 50 houses),,,40.5, 143.5
10015,Tsunami,1765,,,,,,,,CHILE,,CHILE:  VALPARAISO,160.0,,,,,,,,,,,,,,,,,,,,,,,,,-33.05, -71.617
1382,,1766,7.0,,,,,,9.0,COLOMBIA,,"COLOMBIA:  BUGA,CALI,POPAYAN",160.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,3.7, -76.3
1378,Tsunami,1766,3.0,,6.9,,6.9,,,JAPAN,,JAPAN:  HIROSAKI,30.0,1700.0,Very Many (~1001 or more deaths),,,,,,SEVERE (~>$5 to $24 million),8200.0,Very Many (~1001 or more houses),8200.0,Very Many (~1001 or more houses),1700.0,Very Many (~1001 or more deaths),,,,,,SEVERE (~>$5 to $24 million),8200.0,Very Many (~1001 or more houses),,,40.9, 140.7
1390,,1767,11.0,,,,,,7.0,PHILIPPINES,,PHILIPPINES:  MANILA,170.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,14.2, 121.0
5914,Tsunami,1768,6.0,,7.5,,7.5,,,PAPUA NEW GUINEA,,PAPUA NEW GUINEA:  NEW IRELAND,170.0,,,,,,,,,,,,,,,,,,,,,,,,,-4.85, 152.8
5915,Tsunami,1768,7.0,,6.5,,6.5,,,JAPAN,,JAPAN:  RYUKYU ISLANDS,30.0,,,,,,,,,,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),9.0,Few (~1 to 50 houses),,,26.2, 127.5
1398,,1769,10.0,40.0,7.3,,,,10.0,RUSSIA,,RUSSIA:  LAKE BAYKAL,40.0,,,,,,,,,,,,,,,,,,,,,,,,,51.8, 105.5
5916,Tsunami,1769,8.0,,7.4,,7.4,,,JAPAN,,"SW. KYUSHU ISLAND, JAPAN",30.0,,,,,,,,MODERATE (~$1 to $5 million),,,,Some (~51 to 100 houses),,,,,,,,MODERATE (~$1 to $5 million),,,,Some (~51 to 100 houses),32.3, 132.0
1403,Tsunami,1770,12.0,,,,,,8.0,PHILIPPINES,,PHILIPPINES:  MANILA,170.0,,,,,,,,MODERATE (~$1 to $5 million),,Many (~101 to 1000 houses),,,,,,,,,,MODERATE (~$1 to $5 million),,Many (~101 to 1000 houses),,,14.6, 120.98
1401,,1770,5.0,,7.4,,,,,JAPAN,,JAPAN:  MORIOKA,30.0,,Some (~51 to 100 deaths),,,,,,,,,,,,,,,,,,,,,,,38.6, 142.0
9532,Tsunami,1770,,,7.0,,7.0,,,INDONESIA,,INDONESIA:  SUMATRA:,60.0,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,-5.0, 102.0
1405,Tsunami,1771,4.0,,7.4,,7.4,,,JAPAN,,JAPAN:  RYUKYU ISLANDS,30.0,,,,,,,,,,,,,13486.0,Very Many (~1001 or more deaths),,,,,,EXTREME (~$25 million or more),3237.0,Very Many (~1001 or more houses),,,24.0, 124.3
1404,,1771,2.0,,,,,,8.0,PHILIPPINES,,PHILIPPINES:  MANILA,170.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,14.2, 121.0
1412,,1772,6.0,,7.4,,,,,JAPAN,,"JAPAN:  SANRIKU,RIKUZEN,RIKUCHU",30.0,,Some (~51 to 100 deaths),,,,,,,,,,,,,,,,,,,,,,,39.3, 142.7
1418,Tsunami,1774,,,,,,,,CANADA,,CANADA:  NEWFOUNDLAND,150.0,300.0,Many (~101 to 1000 deaths),,,,,,,,,,,,,,,,,,,,,,,47.0, -55.0
10489,,1774,11.0,,,,,,9.0,MEXICO,,"MEXICO:  JALISCO,ZACATECAS",150.0,,,,,,,,MODERATE (~$1 to $5 million),,,,Very Many (~1001 or more houses),,,,,,,,MODERATE (~$1 to $5 million),,,,Very Many (~1001 or more houses),22.04, -103.73
5919,Tsunami,1775,4.0,,,,,,,INDONESIA,,INDONESIA:  BANDA SEA,170.0,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,,,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,-3.7, 128.2
1426,,1776,4.0,,,,,,,MEXICO,,"MEXICO:  GUERRERO,MORELOS,OAXACA,MEXICO CITY",150.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,16.7, -99.2
1430,,1777,,,,,,,,MEXICO,,MEXICO:  JALISCO,150.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,20.3, -103.7
1442,Tsunami,1780,6.0,40.0,7.5,,7.5,,,RUSSIA,,RUSSIA:  KURIL ISLANDS,50.0,,,,,,,,,,,,,12.0,Few (~1 to 50 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),,Few (~1 to 50 houses),,,45.3, 151.2
5924,Tsunami,1782,8.0,,7.3,,7.3,,,JAPAN,,"TOKAIDO, JAPAN",30.0,,,,,,,,SEVERE (~>$5 to $24 million),1000.0,Many (~101 to 1000 houses),,,,Many (~101 to 1000 deaths),,,,,,SEVERE (~>$5 to $24 million),1000.0,Many (~101 to 1000 houses),,,35.1, 139.7
1470,,1784,4.0,,,,,,,MEXICO,,MEXICO:  OAXACA,150.0,,,,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,17.0, -96.3
1469,Tsunami,1784,3.0,,,,,,,MEXICO,,"MEXICO:  GUERRERO, ACAPULCO",150.0,,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,,Few (~1 to 50 deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,16.9, -99.9
1481,,1785,7.0,,,,,,8.0,COLOMBIA,,"COLOMBIA:  BOGOTA,ENGATIVA,CAXICA,SOACHA",160.0,12.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,,12.0,Few (~1 to 50 deaths),,,,,,MODERATE (~$1 to $5 million),,Some (~51 to 100 houses),,,4.6, -74.0
1493,,1787,5.0,,,,,,10.0,PHILIPPINES,,"PHILIPPINES:  PANAY,CAPIZ,ILOILO",170.0,,Many (~101 to 1000 deaths),,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,,,,,,10.8, 122.5
1496,,1787,7.0,,,,,,10.0,PHILIPPINES,,"PHILIPPINES:  PANAY:  ILOILO,ANTIQUE,BUENAVISTA",170.0,,Many (~101 to 1000 deaths),,,,,,SEVERE (~>$5 to $24 million),,,,,,,,,,,,,,,,,10.7, 122.5
6033,Tsunami,1787,3.0,,8.3,,8.3,,,MEXICO,,"MEXICO:  SAN MARCOS, OAXACA",150.0,,,,,,,,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,11.0,Few (~1 to 50 deaths),,,,Few (~1 to 50 deaths),,SEVERE (~>$5 to $24 million),,Many (~101 to 1000 houses),,,16.5, -98.5
5925,Tsunami,1787,4.0,,7.3,,7.3,,,MEXICO,,"MEXICO:  SAN MARCOS, OAXACA",150.0,,,,,,,,MODERATE (~$1 to $5 million),,,,,,,,,,,,MODERATE (~$1 to $5 million),,,,,15.5, -97.0
5926,Tsunami,1788,7.0,,8.0,,8.0,,7.0,USA,AK,ALASKA PENINSULA: UNGA ISLAND,150.0,,,,,,,,,,,,,,Many (~101 to 1000 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),,Few (~1 to 50 houses),,,57.0, -153.0
5927,Tsunami,1788,8.0,,8.0,,8.0,,,USA,AK,ALASKA PENINSULA,150.0,,,,,,,,,,,,,,Many (~101 to 1000 deaths),,,,,,,,,,,55.0, -161.0
1505,,1790,12.0,20.0,7.5,,,,10.0,RUSSIA,,RUSSIA:  NEAR KAMCHATKA,50.0,,,,,,,,,,,,,,,,,,,,,,,,,54.0, 162.0
5931,Tsunami,1791,9.0,,6.5,,6.5,,,JAPAN,,JAPAN:  OSAKA BAY,30.0,,Some (~51 to 100 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,,Some (~51 to 100 deaths),,,,,,LIMITED (roughly corresponding to less than $1 million),,,,,34.5, 135.4
5930,Tsunami,1791,4.0,20.0,6.8,,6.8,,9.0,RUSSIA,,RUSSIA:  KAMCHATKA,50.0,,,,,,,,,,,,,,,,,,,,,,,,,56.0, 163.0
